Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	Pt1	Pt10	Pt11	Pt12	Pt13	Pt14	Pt15	Pt16	Pt17	Pt18	Pt19	Pt2	Pt20	Pt21	Pt22	Pt23	Pt24	Pt25	Pt26	Pt27	Pt28	Pt29	Pt3	Pt30	Pt31	Pt32	Pt33	Pt34	Pt35	Pt36	Pt37	Pt38	Pt4	Pt5	Pt6	Pt7	Pt9	Pat02	Pat03	Pat04	Pat06	Pat07	Pat08	Pat100	Pat101	Pat103	Pat104	Pat105	Pat106	Pat109	Pat11	Pat110	Pat113	Pat115	Pat117	Pat118	Pat119	Pat121	Pat123	Pat124	Pat126	Pat127	Pat128	Pat129	Pat13	Pat130	Pat131	Pat132	Pat133	Pat135	Pat138	Pat139	Pat14	Pat140	Pat143	Pat147	Pat148	Pat15	Pat151	Pat157	Pat159	Pat16	Pat160	Pat162	Pat163	Pat165	Pat166	Pat167	Pat168	Pat17	Pat170	Pat171	Pat174	Pat175	Pat18	Pat19	Pat21	Pat24	Pat25	Pat27	Pat28	Pat29	Pat32	Pat33	Pat36	Pat37	Pat38	Pat39	Pat40	Pat41	Pat43	Pat44	Pat45	Pat46	Pat47	Pat49	Pat50	Pat54	Pat55	Pat56	Pat57	Pat58	Pat59	Pat60	Pat62	Pat63	Pat64	Pat66	Pat67	Pat70	Pat71	Pat73	Pat74	Pat76	Pat77	Pat78	Pat79	Pat80	Pat81	Pat82	Pat83	Pat85	Pat86	Pat88	Pat90	Pat92	Pat98	CR0095	CR04885	CR06670	CR1509	CR22640	CR3665	CR4880	CR6126	CR6161	CR7623	CR9306	CR9699	CRNR0244	CRNR2472	CRNR4941	LSD0167	LSD2057	LSD3484	LSD4691	LSD4744	LSD6819	LSDNR1120	LSDNR1650	LSDNR3086	LSDNR9298	NR1867	NR2137	NR3156	NR3549	NR4018	NR4045	NR4083	NR4631	NR4810	NR4949	NR5784	NR6689	NR6721	NR6842	NR8727	NR8815	NR9341	NR9445	NR9449	NR9521	NR9705	NR9765	PR03803	PR12117	PR4035	PR4046	PR4077	PR4091	PR4092	SD0346	SD1494	SD2051	SD2056	SD5038	SD5118	SD5934	SD6336	SD6494	SD7357	
Amplification Peak 10 - CN values	8q24.21 	chr8:127585326-130506379(probes 112777:112835)	chr8:128429520-128972876(probes 112813:112814)	chr8:127595296-130526316(probes 112778:112837)	0.0041445	  0.0041445		Actual Copy Change Given	-0.36918	1.5409	0.0043565	1.4419	0.92234	3.6569	-0.11916	-0.01005	0.49352	0.17524	-0.47122	0.055334	0.39914	-0.45278	0.30633	0.31627	0.09167	1.1116	3.6569	-0.017519	0.011473	0.3903	0.69995	-0.016993	0.0062246	0.9888	-0.15422	2.4234	-0.2653	0.72704	0.49543	-0.007127	0.50482	0.020488	-0.018315	-0.16112	0.19932	0.18166	0	-0.20799	-0.023388	0	1.4629	0.30689	1.5056	-0.011038	-0.012169	0.0038051	0.014203	0.68489	-0.21548	0.33968	0.81585	1.0813	0.017176	0.021115	-0.046454	0.63874	-0.016199	0.23702	2.895	0.55469	1.635	0.99697	-0.026495	0.027036	0.039527	-0.09235	0.91452	0.44731	0.3947	0.74347	1.211	0.93515	-0.037274	-0.023365	-0.5543	1.4757	0.54792	1.7368	0.29283	-0.40947	1.5846	0.92809	0	0.38758	1.6155	-0.034495	1.0983	-0.012004	0.89471	0.098951	-0.23652	0.056164	0.72262	0.025767	0.23616	3.6569	-0.14458	-0.0011712	0.30693	-0.0030874	1.4491	0.0012185	0.16807	0.44285	0	0.022497	-0.011423	-0.00095997	1.624	0.74693	0.29605	-0.087997	0.75821	-0.041532	0.013654	-0.020209	0.41584	2.6676	0.032038	-0.047836	0.34589	0.41763	0.062572	-0.32328	0.80381	0.34712	0.091344	2.1615	0.0977	0.39713	0.86144	-0.034511	0.41243	0.047431	-0.014325	1.2391	-0.32692	0.30371	2.1423	0.036412	0.71182	0.27346	0.97724	-0.0014915	0.5822	0.50038	0.66577	0.017783	0.3119	0.0081568	-0.0016327	0.90587	0.50105	0.25437	0.0071449	0.099773	2.4697	0.37628	-0.0049927	0.027279	0.19574	-0.023736	-0.27647	0.13149	0.23978	0.013792	0.085152	3.6569	1.2477	0.63646	0.47653	0.52554	0.0086928	-0.25108	1.2903	0.2391	0.019844	0.88874	0.31541	0	0.016063	0.045342	0.024138	0.0063122	-0.010042	0.77969	-0.023827	0.019476	-0.018686	0	2.5868	-0.0055628	-0.028189	0.060776	2.1723	1.3023	0.32641	-0.48257	0.93778	-0.002003	0.58354	0.63077	0.79709	-0.42461	0.006982	0.39801	0.43701	-0.75551	-0.014117	
Amplification Peak 11 - CN values	11q12.3 	chr11:62300816-62652972(probes 138108:138152)  	chr11:62338653-62348914(probes 138113:138116)  	chr11:62301416-62686731(probes 138109:138156)  	0.0072077	  0.0087322		Actual Copy Change Given	-0.36339	0	-0.45589	-0.49903	-0.026311	0.030339	-0.20305	-0.011894	-0.03242	-0.39693	-0.47082	-0.67784	-0.19296	-0.93353	0	-0.34718	-0.56343	-0.45967	-0.12076	-0.0074403	-0.0021175	-0.0812	-0.059047	0.0016545	-0.54622	0	-0.13189	-0.52968	0.089483	0.025096	0.57351	-0.0019688	8.2185e-05	-0.13738	-0.0027484	-0.21533	-0.1735	-0.4817	0.36913	-0.65521	0.041875	-0.56217	0.7529	-0.34363	2.314	-0.06725	0	-0.0017413	0.063327	-0.036246	-0.22254	-0.54831	0.13366	-0.69508	-0.14304	-0.010888	0.032307	-0.031601	-0.019956	0.21234	-0.021922	0.57282	-0.5024	-0.34694	-0.35314	0.077056	-0.027552	0.25059	0.16451	1.521	-0.28439	0.015675	-0.35996	0.0068268	0.26381	0.018108	-0.60562	-0.52853	0.30824	1.5494	1.6353	-0.82654	-0.0087629	-0.16514	0.094395	0.20158	1.7918	0.092514	0.72547	-0.0055412	0.003401	3.6569	-0.28468	-0.19063	0.022116	-0.24927	0.096048	0.026022	0.031902	-0.61881	0.0097926	0	-0.14933	-0.73806	-0.20299	-0.52474	-0.53257	0.20539	-0.65542	0.017756	0.013884	0.019143	-0.59538	-0.68194	-0.0017428	0.045643	0.015901	0.049234	-0.66158	-0.73874	-0.33131	-0.39554	-0.0038004	-0.0019449	0.15045	-0.63529	-0.91487	0.20129	-0.12549	-0.0057887	0.24478	-0.24089	0.061958	0.049115	0.043378	-0.020112	-1.1165	-0.19626	0.44911	0.30308	-0.33644	-0.57166	-0.058553	1.7718	-0.8257	-0.013083	-0.09023	-0.23879	0.65963	-0.28346	-0.086054	0.00036453	0	-0.074622	-0.022812	-0.083099	0.15216	-0.54999	0.016384	0.06626	-0.015217	-5.2596e-05	0.17694	-0.30454	-0.46151	0.00041695	0.33292	-0.0027477	-0.1832	-0.18956	-0.0024165	0.21531	-0.2015	0	0.02425	-0.018298	-0.022719	-0.02494	-0.0070272	-0.049631	-0.29177	0.10434	-0.043402	-0.0070826	-0.084427	0.00073372	-0.011962	0.0010592	0.0079676	0	-0.78947	0.015781	-0.0039614	-0.59608	0.53298	0.03157	-0.75575	1.5975	0.0076518	-0.50697	0.0073123	-0.046265	-0.30446	-0.60413	0.022196	0.53566	-0.024637	-0.014338	-0.17381	0.0052146	-0.10021	
Amplification Peak 12 - CN values	11q13.3 	chr11:68574075-71148801(probes 138761:138943)  	chr11:69063352-69458771(probes 138795:138796)  	chr11:66039368-82956401(probes 138480:139692)  	1.7662e-07	 1.7902e-07		Actual Copy Change Given	-0.36339	0	-0.45589	-0.49903	-0.026311	0.030339	-0.20305	-0.011894	-0.03242	-0.39693	-0.47082	-0.67784	-0.19296	-0.93353	0	0.21472	-0.56343	-0.35163	0.0089019	-0.0074403	-0.0021175	-0.0812	-0.059047	0.0016545	-0.51483	0	-0.13189	-0.52968	0.089483	0.0060115	0.57351	-0.0019688	8.2185e-05	-0.13738	-0.0027484	-0.57957	-0.1735	-0.4817	-0.068175	-0.16265	0.041875	-0.56217	-0.023379	-0.045988	0.044651	-0.06725	0	-0.0017413	0.063327	-0.036246	-0.22254	-0.54831	0	2.9214	-0.079893	-0.010888	0.032307	-0.031601	-0.019956	0.21234	-0.021922	0.57282	-0.5024	-0.34694	-0.35314	0.077056	-0.027552	0.25059	0.45886	0.14717	-0.4926	0.015675	-0.0055635	0.0068268	-0.56136	0.018108	-0.60562	-0.52853	-0.035682	0.02998	0.060487	-0.82654	-0.0087629	-0.16514	0.094395	0.79417	-0.39067	0.092514	-0.25635	-0.0055412	0.003401	0.56194	0.077195	-0.19063	0.022116	-0.046318	0.096048	0.026022	0.031902	-0.039304	0.0097926	0	-0.14933	0.027742	0.14002	-0.055767	0.031383	0.20539	0.21824	0.017756	0.013884	0.019143	-0.38923	3.6569	-0.0017428	0.045643	0.015901	0.049234	3.6569	3.6569	-0.031692	-0.080324	-0.0038004	-0.0019449	-0.32667	0.24687	3.6569	0.079625	-0.31211	-0.0057887	0.24478	-0.31914	3.6569	0.049115	0.043378	-0.020112	0.88619	-0.19626	0.99379	0.30308	-0.013151	-0.092275	-0.055102	0.36857	0.03063	-0.013083	-0.50105	-0.23879	0.65963	-0.28346	-0.086054	0.00036453	0	-0.074622	-0.022812	-0.083099	-0.27638	3.6569	0.016384	0.06626	0.91337	-5.2596e-05	0.17694	0.35695	-0.46151	0.00041695	0.33292	-0.0027477	-0.1832	-0.18956	-0.0024165	0.21531	3.6569	0	0.02425	-0.018298	-0.022719	-0.02494	-0.0070272	-0.049631	-0.29177	0.10434	-0.043402	-0.0070826	-0.084427	0.00073372	-0.011962	0.0010592	0.0079676	0	-0.78947	0.015781	-0.0039614	0.57346	-0.02092	0.03157	-0.75575	-0.0014965	0.0076518	-0.50697	0.0073123	-0.046265	-0.30446	-0.60413	0.022196	0.53566	-0.024637	-0.014338	-0.17381	0.46122	-0.10021	
Amplification Peak 13 - CN values	12p13.31	chr12:6167162-7102453(probes 143893:144000)      	chr12:6344501-7086901(probes 143916:143995)      	chr12:6173434-7121850(probes 143896:144002)      	0.039468	   0.039468		Actual Copy Change Given	0.13794	0.013162	0.39147	0.48966	-0.0026932	0.01379	-0.20867	0.0012197	0.0046336	-0.023789	-0.003392	0.015889	0.19493	0.025656	0.00099012	-0.023532	-0.53381	0.033027	-0.1305	-0.0067055	0.013996	-0.022655	0	-0.011556	-0.49563	-0.0069541	0.30733	0.03522	-0.32059	-0.0115	-0.54201	0	-0.016365	-0.046676	0.021661	1.406	-0.056186	0.0072591	0.86665	0.30149	0.028781	0.050304	0.031672	-0.54587	2.1523	0.0906	0.0025393	0.0051525	0.054874	-0.0071495	-0.20764	0.52229	-0.99496	2.3069	0.0052143	0.016123	-0.0068009	-0.043139	-0.017293	-0.15956	-0.0063857	-0.0096198	0.043462	-0.012518	-0.048278	-0.45463	-0.02737	0.64619	1.3517	2.5086	0.4829	0.56579	-0.68451	-0.0077093	0.13382	0.012275	0.59026	-0.018162	-0.00069857	0.057826	0.093588	-0.40574	0.05554	0.089538	0.11953	1.5207	0.11068	0.027876	1.2879	0.0035869	-0.42485	1.8541	-0.078346	0.036753	1.0739	0.00027538	-0.11293	0.038663	0.023059	0.44175	0.0040961	-0.007958	-0.14723	-0.3113	-0.10172	-0.65369	-0.74094	0.18069	-0.038155	-0.0055319	-0.17952	0.0073854	-0.19144	-0.38774	0.032138	0.012708	-0.043109	0.010077	0.50455	-0.82178	-0.24188	-0.92329	-0.38655	0.56136	0.5384	0.015607	0.066168	0.36315	2.7406	-0.10076	0.030551	-0.032103	-0.017226	0.010932	0.47459	0.038469	-1.1405	0.72158	-0.63605	-0.12497	-0.24881	-0.59803	0.19844	-0.035697	-0.56596	0.005512	0.033818	0.49295	0.016949	0.2749	-0.1229	0.49747	0.0098566	0.19502	-0.0024398	0.39189	-0.018087	0	0.012916	0.11462	0.0054665	0.032423	0.0075224	0.022237	0.16337	0.028038	-0.080289	0.0027798	0.10497	0.20692	-0.0051462	-0.019828	0.65062	0.84143	0.0015059	0	-0.023858	-0.014352	-0.020177	0.8162	-0.28019	-0.67777	-0.038545	-0.009967	-0.024926	-0.0086423	-0.0030065	-0.013198	-0.012611	0.01917	0.01881	0.013339	0	0.024496	0.062404	0.022484	0.67633	-0.018081	0.023734	-0.49633	0.019209	-0.0092949	-0.30989	0.018084	0.010522	0.049766	0.27519	-0.010629	0.053468	-0.061318	0.62625	
Amplification Peak 14 - CN values	12q14.1 	chr12:57923125-58350630(probes 147626:147663)  	chr12:58128479-58157302(probes 147648:147651)  	chr12:55368246-63052114(probes 147386:147771)  	1.1644e-08	   0.000433		Actual Copy Change Given	0.13794	0.013162	0.70537	0.37362	-0.0026932	0.01379	0.7366	-0.18773	0.0046336	-0.023789	-0.003392	0.015889	0.0064771	-0.91853	0.00099012	0.41386	-0.53691	-0.020714	-0.14694	0	0.013996	-0.022655	0	-0.011556	-0.036827	-0.0069541	0.018559	-0.52558	-0.32914	-0.0115	-0.10191	0	-0.048404	-0.046676	0.0091063	3.6569	-0.056186	0.0072591	0.39885	0.31654	0.028781	0.4412	-0.016476	-0.29609	0.53827	0.0906	0.0025393	0.0051525	-0.693	-0.0071495	-0.20764	-0.60004	-0.043345	3.6569	0.0052143	-0.33174	-0.0068009	-0.043139	-0.017293	-0.15956	-0.0063857	-0.64397	0.043462	0.070737	0	-0.45463	-0.02737	0.15454	0.82224	1.2479	0.4829	0.20548	-0.35323	-0.0077093	0.12693	0.069467	-0.55583	-0.018162	-0.036789	0.057826	0.18625	-0.40574	0.055175	-0.20433	0.11953	0.91498	-0.027125	0.027876	0.86194	0.0035869	-0.42485	0.54419	-0.078346	0.036753	-0.27855	-0.12588	1.4177	0.079232	0.20529	3.6569	0.0040961	-0.007958	-0.14723	-0.3113	-0.10172	-0.055746	-0.41099	-0.077567	-0.038155	-0.0055319	0.0079918	0.0073854	-0.95013	-0.25809	0.032138	0.24254	-0.043109	0.010077	0.56488	-0.70176	0.68215	3.6569	-0.068269	-0.045517	-0.46936	0.036531	0.065512	0.51938	2.4403	0.033214	0.030551	-0.032103	-0.0091005	0.010932	0.47459	0.038469	-0.014306	-0.19683	3.6569	0.56112	-0.085751	-0.45692	-0.71196	0.013845	-0.89234	0.005512	0.40937	0.49295	0.016949	-0.051262	-0.1229	0.013749	0.0098566	0.19502	-0.0024398	2.6169	-0.018087	0	0.012916	0.11462	0.0054665	0.032423	0.0075224	0.022237	0.16337	0.028038	-0.080289	0.0027798	0.10497	0.20692	-0.0051462	0.15485	0.071925	3.6569	0.0015059	0	-0.023858	-0.024547	-0.020177	-0.020374	-0.28019	-0.69303	-0.038545	-0.009967	-0.024926	-0.0086423	-0.0030065	-0.0042895	-0.012611	0.01917	0.01881	-0.72714	0	0.024496	0.062404	0.022484	-0.28857	-0.018081	-0.34399	-0.49633	0.019209	-0.0092949	-0.30989	-0.59317	0.010522	-0.41464	0.27519	-0.010629	0.053468	0.66675	0.62625	
Amplification Peak 15 - CN values	12q15   	chr12:69127023-69603396(probes 148257:148277)  	chr12:69265643-69326507(probes 148269:148274)  	chr12:63398366-72288371(probes 147806:148452)  	9.7254e-10	 8.3332e-07		Actual Copy Change Given	0.13794	0.013162	0.70537	0.37362	-0.0026932	0.016053	-0.0031786	0.025295	0.0046336	-0.023789	-0.003392	0.015889	0.0064771	3.6569	0.00099012	0.00063243	-0.53691	-0.020714	0.10498	0	0.013996	-0.022655	0	-0.011556	-0.036827	-0.0069541	0.018559	3.6569	3.6569	-0.0115	0.43331	0	-0.048404	-0.046676	1.2724	3.6569	-0.056186	0.0072591	0.39885	0.31654	0.028781	0.4412	-0.016476	-0.084705	-0.37449	0.0906	0.0025393	0.0051525	-0.693	-0.0071495	-0.20764	-0.60004	-0.043345	3.6569	0.0052143	-0.33174	-0.0068009	-0.043139	-0.017293	-0.15956	-0.0063857	-0.64397	0.043462	-0.15762	0	-0.45463	-0.02737	0.15454	0.24818	-0.24669	0.4829	2.6823	-0.35323	-0.0077093	0.12693	0.069467	-0.55583	-0.018162	-0.036789	0.057826	0.18625	-0.40574	0.055175	-0.20433	0.11953	-0.026977	-0.027125	0.027876	-0.30844	0.0035869	-0.42485	0.54419	-0.078346	0.036753	-0.27855	-0.00085415	1.1404	0.079232	-0.011226	2.1645	0.0040961	-0.007958	-0.14723	-0.015269	-0.10172	-0.055746	-0.050111	-0.077567	-0.038155	-0.0055319	0.0079918	0.0073854	-0.81876	-0.046621	0.032138	0.0035561	-0.043109	0.010077	0.82341	-0.31113	0.071245	0.88954	-0.068269	0.47706	-0.46936	0.036531	0.065512	0.51938	1.7198	0.033214	0.030551	-0.032103	-0.0091005	0.010932	0.47459	0.038469	-0.014306	-0.19683	3.6569	0.56112	-0.085751	-0.05576	-0.71196	0.013845	2.8427	0.005512	-0.031131	0.49295	0.016949	-0.051262	-0.1229	0.013749	0.0098566	0.19502	-0.0024398	2.5454	-0.018087	0	0.012916	0.11462	0.0054665	0.032423	0.0075224	0.022237	0.16337	0.028038	-0.080289	0.0027798	0.10497	0.20692	-0.0051462	0.15485	0.48563	-0.5328	0.0015059	0	-0.023858	-0.024547	-0.020177	-0.020374	-0.28019	-0.69303	-0.038545	-0.009967	-0.024926	-0.0086423	-0.0030065	-0.0042895	-0.012611	0.01917	0.01881	-0.72714	0	0.024496	0.062404	0.022484	0.70143	-0.018081	-0.34399	-0.49633	0.019209	-0.0092949	-0.30989	-0.59317	0.010522	-0.41464	0.27519	0.38042	0.053468	0.39234	0.62625	
Amplification Peak 16 - CN values	14q11.2 	chr14:1-20760272(probes 160216:160268)         	chr14:1-20757844(probes 160216:160267)         	chr14:1-20764685(probes 160216:160272)         	0.0029479	  0.0029479		Actual Copy Change Given	-0.34835	-0.36593	0.59737	0	-0.038504	-0.39129	-0.15647	-0.0051604	-0.018303	0.37273	-0.49341	0.0078696	-0.018364	-0.93477	-0.0072034	-0.31863	-0.5443	-0.50571	-0.25663	0.0022995	-0.0058238	-0.011162	-0.32317	-0.0071902	-0.015993	0.5173	-0.08315	-0.51906	0.0092335	0	-0.010631	-0.12058	0.023485	-0.03784	1.2322	-0.5069	-0.044269	0.018891	-0.93593	0.1413	-0.091368	0.05046	-0.15151	-0.11538	-1.0899	-0.028572	-0.59985	0.0069168	0.69488	-0.076536	0.0030542	-0.52185	-0.28375	0.67995	-0.017712	0.013544	-0.85363	-0.024605	-0.0032986	0.054602	0.018201	-0.84714	0.57087	-0.031378	-0.50469	0.004118	-0.027392	0.23938	-0.53215	-1.2929	-0.95332	0.046485	-0.35687	0.78138	0.65695	0.00961	0.020863	0.029479	-0.81957	-0.47635	-0.69042	0.027844	-0.54923	1.2362	0.19855	-0.28431	-0.63449	-0.66902	-1.2929	0.41499	-0.30403	0.45864	0.31765	0.043497	0.05643	-0.40034	0.0006666	-0.29827	-0.17147	-0.03013	-0.0098031	0.0074675	-0.13224	0.075242	-0.20557	0.8613	1.6245	0	0.15278	-0.00026841	0.09753	-0.0012304	0.81354	-0.49703	0.019174	-0.080612	-0.011631	-0.89542	-0.027774	1.251	1.4363	0.07045	0.080785	-0.0242	0.98273	0.057226	0.12062	-0.56016	-0.57717	0.0222	-0.14145	0	0.011265	-0.67187	0.44425	0.024694	2.088	-1.1079	0.86725	0.39876	-0.063025	0.84184	0.59412	0.36256	0.8328	-0.0081114	-0.36349	-0.25051	-0.23653	-0.27154	-0.11706	0.01112	0.001573	-0.3112	0	-0.34937	-0.25804	-0.56324	0.0060394	-0.22646	0.00022585	0.011856	-0.20102	0.0070451	0.38006	-0.0034341	-0.11087	0.0014656	1.1574	-0.18826	0.012467	0.037727	0.30765	0.0021489	8.104e-05	-0.0014588	-0.015455	-0.0089155	-0.00060766	-0.01666	-0.2367	-0.27601	-0.028724	0.0027781	-0.80576	0.0063789	-0.010579	-0.74046	-0.046113	-0.12166	0.0079612	-0.0011309	-0.001841	0.0093176	0.031867	0.0025071	0.17509	-0.50654	0	0.081405	0.011386	-0.0039518	-0.010202	-0.61324	0.054921	0.56949	0.58328	0.0074283	-0.31403	2.1072	0.24754	
Amplification Peak 17 - CN values	15q26.3 	chr15:81655413-102252063(probes 172485:174049)	chr15:99506242-99758849(probes 173803:173827)  	chr15:71704206-102531392(probes 171568:174069)	1.8889e-06	 1.8889e-06		Actual Copy Change Given	0.51102	-0.37606	0.60818	0.37666	0.012937	-0.39036	-0.16328	0.044341	-0.026183	0.33859	0.52032	-0.34767	-0.028625	0.015816	-0.030599	-0.4094	-0.5357	-0.055717	0.076427	-0.0091502	-0.016354	0.82628	-0.03868	0.0055051	-0.0032116	3.6569	0.3803	0.15228	1.0294	-0.0060564	0.0030274	0.020717	0.5648	0.51889	1.2637	-0.11258	-0.014672	0.47411	0.20132	0.35485	0.06171	0.62565	-0.015289	-0.054137	0.29581	0.072543	0.81868	-0.011357	-0.037718	-0.057327	0.0033434	0.11345	0.071558	-0.0015182	0.019737	0.015752	0.055763	-0.055165	-0.0043821	0.2089	-0.0013958	-0.63219	2.736	0	0.42078	0.095239	0.042687	0.07037	0.44057	0.47842	-0.4726	0.95469	0.038121	3.6569	2.6481	0.047818	-0.50189	0.085632	0.094599	0.022142	0.18313	-0.37329	0.86052	-0.21256	0.12947	0.079528	0.10261	0.086032	0.91446	0.031286	0.27887	0.84796	0	0.037523	1.1133	1.3	-0.12953	1.7965	0.96341	1.5789	0.014771	0.02122	0.0067859	0.45829	0.25843	-0.04358	0.085592	0.010516	0.12863	0.041554	0.53353	-0.0066968	-0.44767	-0.095366	0.025757	0.023348	0.11482	0.90495	-0.23759	0.62285	-0.12405	0.42212	0.08217	0.30625	-0.31413	-0.034811	-0.19177	0.48465	0.65849	0.066042	-0.19935	-0.34111	0.024159	0.024078	0.45517	0.023807	0	-0.69611	-0.60445	-0.061728	0.09171	-0.073947	0.63681	0.071497	0	-0.010192	0.46977	-0.0082415	0.045956	-0.049632	-0.12283	0.11681	0.0064134	0.6335	-0.0058579	-0.060916	0.47091	0.0092284	-0.00026689	-0.23975	-0.00020547	0.036625	0.19199	-0.032727	0.44817	0.0048988	0.2495	-0.016894	0	-0.55811	0.0023493	0.21192	0.41238	-0.52471	0.011601	-0.68782	0.37445	0.36279	-0.011173	0.52972	0.092965	-0.67339	-0.036693	0.0076273	0.16167	-0.017276	-0.0035886	0.00499	-0.019478	0.0061314	1.1412	0.012803	-0.010186	0.0034774	-0.029502	3.6569	1.1173	0.38482	0.26447	0.060497	-0.0044652	-0.0074003	0.90108	0.0075376	-0.047245	0.058648	0.22154	-0.01276	0	0.00073949	0.2253	
Amplification Peak 18 - CN values	16p11.2 	chr16:28734798-31503492(probes 176486:176766)  	chr16:31155065-31195597(probes 176719:176723)  	chr16:30621260-31342549(probes 176668:176745)  	0.11581	    0.11581		Actual Copy Change Given	0.13905	-0.02119	-0.021055	-0.060864	-0.019154	0.0082563	-0.20717	-0.078759	-0.047629	0.29244	-0.45009	-0.026527	-0.19953	0.0076764	-0.03271	-0.023526	0	0.53179	-0.21242	-0.014397	-0.021685	-0.077011	0.1895	0.0045767	-0.068993	-0.0033893	-0.19667	-0.53838	-0.25278	-0.0084616	-0.00083777	-0.028632	0.44156	0.47933	-0.013674	0	0.035982	-0.12334	0.46201	-0.15585	0.046513	0.53035	-0.046401	-0.14848	1.6327	0.024512	0.11463	-0.025074	-0.095743	-0.11449	-0.15664	0.0090256	0.11858	-0.08633	0.2591	-0.042135	-0.79713	-0.0069555	-0.036051	0.13374	1.6101	-0.18047	0.43655	-0.072188	-0.024205	0.055624	0.064861	-0.067928	-0.10556	0.15578	0.54055	0	-0.013	-0.039387	-0.11259	0.13112	0.55708	0.070958	-0.075327	-0.084998	0.56426	-0.059491	-0.22222	0.83723	-0.11371	0.58344	-0.19499	0.10851	1.9969	-0.068591	0.02465	1.8714	0.24508	-0.048605	-0.27617	0.30858	-0.068173	-0.0059643	-0.1045	0.032511	0.07168	0.12571	0.069763	0.085159	0.091971	-0.49858	-0.013514	0.17116	-0.038306	0.11095	-0.25468	0.038529	0.21025	-0.024602	0.074183	0.035607	0.11414	0.10247	0.3176	-0.13804	-0.27082	-0.60736	0.08075	0.064387	-0.67864	0.7874	0.11386	0.59921	0.16333	0.063996	0.29176	-0.23872	-0.038728	-0.00027373	0.46192	0.052341	0.0055199	0.69716	-0.011771	0	-0.31638	-0.53936	0.080833	0.152	0.89693	-0.023865	0.6277	-0.26796	-0.092871	-0.10244	0.047347	0.003354	0.012133	0.62506	0.022413	0.00025754	0.30209	-0.57946	-0.0094991	-0.081933	-0.012448	-0.0030696	0.00061073	-0.048812	-0.005809	0.016136	0.2029	-0.020133	0.2454	0.10923	-0.61341	-0.082996	0.046203	0.0051869	0.018105	-0.0088306	-0.071938	-0.060322	-0.092819	-0.040255	-0.27946	0.47715	-0.015358	-0.020669	0.0015607	-0.0045929	0.0085697	-0.0056081	-0.027043	0.12165	-0.0522	0.053463	0.049322	-0.053378	0.012938	-0.054715	0.19544	-0.028279	0.32469	0.0086198	0	0.94435	0.32781	0.010103	0.041063	-0.46324	0.27372	-0.0086788	0.3351	1.8339	0.15361	
Amplification Peak 19 - CN values	17q25.1 	chr17:60814501-81195210(probes 185225:186801)  	chr17:74158669-74340906(probes 186268:186286)  	chr17:57126815-81195210(probes 184859:186801)  	0.00011415	 0.00011415		Actual Copy Change Given	0.23233	0.32073	0.58541	-0.42281	-0.0026045	0.03236	-0.22351	0.3137	-0.012468	-0.071203	0.48732	0.67519	0.43111	-0.44165	-0.036111	0.031842	-0.52114	-0.092315	-0.21581	-0.010653	-0.0027024	-0.38251	0.80967	-0.005188	0.41073	0.88773	0	1.1326	0.085771	-0.041807	1.0993	-0.11263	0.50403	-0.072331	0.0098275	-0.13776	-0.1909	-0.048404	0.38149	-0.10204	-0.096325	0.015871	0.5377	-0.017008	0.8819	0.12379	0.094396	-0.031871	-0.048966	0.93793	-0.22278	0.82673	0.072252	-0.059411	0.62823	-0.3325	0.45447	-0.013388	-0.043673	0.039113	-0.1797	-0.06091	0.50017	-0.12929	0.43279	0.19755	0.01283	0.37204	0.92379	0.68309	1.0262	0.084862	-0.3677	-0.02425	0.67821	0.18914	0.5655	0.053713	0.095792	0.018972	0.32975	2.2038	0.87573	-0.13121	0.086633	0.56788	1.3446	0.041091	0.21101	0.0099268	1.2033	1.911	-0.17277	0.020598	-0.26802	-0.0645	0.65126	0.083815	0.025532	-0.5731	0.031206	2.1883	0.075822	0.64006	-0.17995	-0.62244	-0.18795	-0.16206	0.19741	0.033125	-0.076342	0.011857	0.15691	-0.019209	0.091302	0.14252	0.091613	0.045871	0.35229	-0.028233	-0.24534	0.48127	0.075053	-0.028697	0.037162	-0.36075	0.62954	0.6136	-0.39847	0.070041	0.16861	0.55919	2.5127	0.059902	0.12315	0.094051	-0.13124	0.3996	0.3624	0.58147	-0.29072	-0.2133	0.022783	0.81086	-0.8983	-0.0078831	0.39226	-0.011017	0.66622	0.59187	0	-0.011832	-0.0058192	0.12484	-0.0014216	-0.15263	0.00032969	0.63191	0.67573	0.11701	-0.0040657	0.004614	0.03275	-0.056706	0.44337	0.022335	0.84912	-0.004857	0.065966	-0.21582	-0.0001456	-0.077867	0.43942	0.56527	0.050311	0.14389	-0.071438	-0.39824	-0.048497	0.94222	0.08468	0.034057	-0.010005	-0.0043588	0.030641	-0.0048942	-0.0059029	0.78865	0.021796	-0.81716	1.1716	0.47082	1.8553	-0.030513	0.090304	-0.058292	0.16501	0.7637	-0.03919	0.61141	-0.0078485	0.88342	0.0033708	0.032365	0.0103	0.044867	0.25798	0.38915	0.29211	2.9798	0.40659	
