Sample	Chromosome	Start_position	End_position	Num_markers	Seg.CN
X1097	4	472500	2954400	806	-0.560427005448775
X1097	4	2954600	22747600	1714	-0.734480132435634
X1097	4	22748000	77066300	3555	-1.19499294199802
X1097	4	77075600	89250200	1216	-1.92673184221281
X1097	4	89726700	121380600	2123	-1.24608498370689
X1097	4	121451700	155943137	2199	-0.746904815791709
X1097	4	155953681	190112500	1811	-1.19331954574648
X1097	5	140300	3600400	578	-0.592811617590064
X1097	5	3600600	29882700	995	-0.804706835854583
X1097	5	30495200	78985100	3799	-1.90221191678864
X1097	5	78998200	92890700	836	-1.15376784933746
X1097	5	93267700	118841200	1426	-1.94324870454769
X1097	5	118848216	119547520	131	-1.10482956691139
X1097	5	119629800	130185700	646	-1.98194424377554
X1097	5	130989982	142879614	2550	-1.80198733736506
X1097	5	142885300	143134200	28	-3.62138879250214
X1097	5	143147200	154559386	1584	-1.93185484990278
X1097	5	154596016	176050718	1635	-1.21362863076798
X1097	5	176050800	177136900	325	-0.288027525027834
X1097	5	177192000	180902300	1030	-1.05073709057977
X1097	6	152900	335200	10	-0.911419330853188
X1097	6	346000	393300	11	-0.688525405966012
X1097	6	393400	25554100	1825	-0.374677811990281
X1097	6	25556700	26094600	139	-0.60031452509771
X1097	6	26096600	30260400	909	-0.814594088519202
X1097	6	30260600	47609300	4897	-0.685483826030518
X1097	6	47612600	50043800	178	-0.840024909299644
X1097	6	50048700	89630800	2619	-1.20739769464465
X1097	6	89630900	89938400	198	-0.804354255746094
X1097	6	89950200	102068300	423	-1.20169114407127
X1097	6	104017800	134603684	2664	-0.709922084518162
X1097	6	134918335	170640100	3577	-1.19654081055425
X1097	7	19900	6737600	1351	-1.64462447494048
X1097	7	6747100	6796500	11	-1.92659366503376
X1097	7	6824800	49802900	3683	-1.93139766085157
X1097	7	49912200	65150300	746	-0.585013165206143
X1097	7	65179400	67320000	253	-1.43046397280574
X1097	7	68640900	78019700	1163	-0.935365894512577
X1097	7	78065500	93717200	1128	-1.27798246570992
X1097	7	93844800	97966800	359	-0.484356357202593
X1097	7	97967100	105206187	2146	-0.210581046985082
X1097	7	105268735	126439090	1506	-0.135247012559825
X1097	7	126439200	127076252	20	-0.102462180400901
X1097	7	127106638	128311000	132	-0.78189900488342
X1097	7	128313200	128533666	91	-0.227949301256483
X1097	7	128580100	137908560	1237	-0.656323599732667
X1097	7	137913000	141212479	555	-0.302712898378286
X1097	7	141212700	148730342	864	-0.480880495164047
X1097	7	148730414	158110920	1533	-0.30298381680273
X1097	7	158133657	159117420	160	-0.652027914038954
X1097	8	166700	39466000	3708	-1.16965114647589
X1097	8	39467600	40786900	98	0.112965073410792
X1097	8	40825700	42887800	337	-1.11158513784989
X1097	8	42896000	43674400	99	0.372321133429629
X1097	8	43674600	68533200	1458	-0.386182294038116
X1097	8	68625700	100133900	1892	-1.20484496153059
X1097	8	100134200	112237300	826	-0.760475392721339
X1097	8	112237400	115668000	136	-1.35483884602784
X1097	8	116645000	121904100	401	-1.94263348652088
X1097	8	122670624	141256855	1446	-1.21629266520807
X1097	8	141356924	143720300	536	-0.282100265599385
X1097	8	143720500	144545770	724	-0.0856145358178529
X1097	8	144547180	145054200	132	-0.336733157909172
X1097	9	12200	8331800	727	-1.86201711703035
X1097	9	8338800	36021900	2244	-1.15386696851554
X1097	9	36037000	41906900	463	-1.85106242704319
X1097	9	41920200	42189500	30	-2.84412313563245
X1097	9	42384800	69718400	221	-1.89782363036156
X1097	9	69718700	82058500	822	-1.22891084592232
X1097	9	82059000	100246900	2130	-0.723913899671244
X1097	9	100252300	113221480	1290	-1.26062715450648
X1097	9	113256200	119495562	693	-0.724607939589335
X1097	9	119512969	125018826	939	-0.353441044841499
X1097	9	125019100	125309994	74	-0.443511036277507
X1097	9	125312400	127311584	180	-0.744704445079307
X1097	9	127311800	130219906	1326	-0.492410422609089
X1097	9	130222832	135588700	1603	-0.652836283158546
X1097	9	135624100	138220900	1364	-0.523008635560352
X1097	10	84800	27734800	2506	-1.14174701938858
X1097	10	27735400	48187400	1426	-0.686311186965001
X1097	10	48192900	59958300	784	-0.853026263120275
X1097	10	59958500	61436300	143	-0.755533160116283
X1097	10	61452800	69208900	556	-1.04659177958787
X1097	10	69220600	103882500	5330	-1.21612423661197
X1097	10	103882771	112376400	580	-1.43466906726522
X1097	10	112376591	113508900	87	-1.25202781324817
X1097	10	113553052	130108500	2056	-0.775352326949758
X1097	10	130131962	133659600	611	-1.14798778367293
X1097	11	134700	1094400	664	-1.6660268964703
X1097	11	1096000	1099700	11	-0.900844489392761
X1097	11	1100000	3856200	771	-1.77902920977484
X1097	11	3856400	5643700	373	-2.02767056375664
X1097	11	5665100	5754700	32	-1.79678305145233
X1097	11	5755200	45806000	3993	-1.23179297872319
X1097	11	45806400	48227500	861	-1.05423225576712
X1097	11	48228000	59532300	1061	-1.23043237210179
X1097	11	59576600	61509100	597	-0.758646627521867
X1097	11	61509600	65500100	1878	-0.54946916916682
X1097	11	65500200	65583400	107	-0.833745102788231
X1097	11	65583700	69427700	1583	-1.03112468390778
X1097	11	69641500	70206500	87	-0.403110155928729
X1097	11	70272300	73468500	784	-1.83810779777416
X1097	11	73580200	118379800	4615	-1.19326989438246
X1097	11	118381400	118534218	121	-0.748251097834557
X1097	11	118534353	119372960	497	-0.527925538211489
X1097	11	119373247	133459100	1707	-0.769482901116881
X1097	11	133532200	134487876	244	-1.21627052964959
X1097	12	66800	8357000	1992	-1.10208326508974
X1097	12	8456200	48654200	3963	-1.1863138355799
X1097	12	48654600	52241800	1262	-1.03837406480253
X1097	12	52242900	52814000	372	-1.36028401477835
X1097	12	52814200	59053400	2402	-1.08121452057228
X1097	12	59053500	108624300	4262	-0.73097593379301
X1097	12	108624400	120656307	2392	-0.626955056035511
X1097	12	120659900	120791606	46	-0.70372892093508
X1097	12	120810781	121177400	75	-1.06897619925453
X1097	12	121180340	123699900	872	-0.953462779966518
X1097	12	123704562	133234532	1228	-1.11412966325405
X1097	13	19026100	31739500	1316	-1.16974327821421
X1097	13	31739800	67227300	2283	-0.753032408082006
X1097	13	67227600	72710600	63	-1.00530311424182
X1097	13	72719100	85795100	533	-0.430643164866334
X1097	13	85795400	100625500	684	-0.0844926022466772
X1097	13	100625900	108209565	375	-0.803888503588746
X1097	13	108210000	114325000	963	-0.309164861047404
X1097	14	19096600	70750200	6089	-1.11733939373458
X1097	14	70761200	102034500	3739	-0.700003666055749
X1097	14	102036468	105722000	1137	-0.540043584434236
X1097	14	105722285	106874947	361	-0.801315075660417
X1097	15	20003700	22427600	118	-1.77025424862672
X1097	15	22428400	22573400	27	-3.05827121248298
X1097	15	22585200	30113900	913	-1.89264194740465
X1097	15	30140900	30605000	34	-3.18432906928834
X1097	15	30605800	61856600	5047	-1.86707835136667
X1097	15	61863600	88184200	4618	-1.16284593770401
X1097	15	88184500	90214900	469	-0.654846491961024
X1097	15	90217500	90228200	18	-1.56902890229164
X1097	15	90228300	101966162	1158	-0.672334445909399
X1097	16	60500	298300	148	-1.56561819502194
X1097	16	304500	4833000	2480	-0.904135199518284
X1097	16	4843500	28117500	3195	-1.08116002701282
X1097	16	28121831	31357553	1397	-0.965300542795653
X1097	16	31359700	66778894	2705	-1.12996778111653
X1097	16	66786000	70665073	1604	-0.992638680219499
X1097	16	70665486	76635465	1040	-1.08904947340949
X1097	16	76868950	86567761	1036	-0.695848308598969
X1097	16	86567900	90167946	1067	-1.63236071944322
X1097	17	72500	7859600	2858	-0.989637479214474
X1097	17	7866500	10345500	772	-1.0870538136763
X1097	17	10345770	15605200	667	-1.25775002825513
X1097	17	15607444	21243261	1616	-1.07944749458168
X1097	17	21244200	27083500	83	-1.12311609967495
X1097	17	27083613	32638900	1638	-1.03455576312681
X1097	17	32653900	37274361	855	-1.16746671898958
X1097	17	37276086	40418000	1106	-0.994836696814874
X1097	17	40418400	41624100	524	-1.26973204541706
X1097	17	41626807	45490900	1838	-0.969324697113685
X1097	17	45508200	45586969	21	-3.36120433976484
X1097	17	45601182	46286519	125	-0.95908227669696
X1097	17	46286563	46528755	24	-2.83875881350049
X1097	17	46540300	51747945	1500	-1.01900999189998
X1097	17	51748073	59839920	863	-1.7818813146915
X1097	17	59841221	60057400	83	-0.932647485513157
X1097	17	60059396	74671757	2315	-1.69848290982297
X1097	17	74695065	81194195	2426	-0.970087560743892
X1097	18	47400	23509365	1831	-1.15408554914083
X1097	18	23515960	24507300	298	-1.83559133882356
X1097	18	25062700	28653075	156	-1.20709960617244
X1097	18	30298946	31593100	181	-0.743654180986008
X1097	18	31595044	50380200	1381	-1.23763618839545
X1097	18	50382000	63804653	991	-1.9055472837602
X1097	18	63891460	77437000	599	-1.26571437457407
X1097	19	107600	2997800	1371	-1.62549519673785
X1097	19	2998000	8822600	2416	-0.989915087696717
X1097	19	8822800	9566700	388	-1.20145791074592
X1097	19	9567100	12001300	1274	-0.965610718799646
X1097	19	12014769	12044193	18	-0.274469273810884
X1097	19	12044500	19635822	3489	-0.136972054751614
X1097	19	19636900	22685294	633	-0.367702612605643
X1097	19	22685739	38610168	2531	-0.527903883493946
X1097	19	38611100	42287300	1785	-1.73367916530153
X1097	19	42287600	43837100	653	-1.06888287523382
X1097	19	43837400	44644300	299	-1.19732998775603
X1097	19	44647161	50467752	3060	-1.004676556204
X1097	19	50475426	50506155	19	-3.37291412305794
X1097	19	50506400	50819300	147	-1.00234329121641
X1097	19	50820082	52277806	621	-1.19386797646055
X1097	19	52281792	54502908	1067	-0.960623508258914
X1097	19	54503100	54552090	22	-0.167591571306702
X1097	19	54571200	54839834	231	-1.11527008554689
X1097	19	54842812	55777500	628	-0.939442966773743
X1097	19	55777885	57769600	696	-1.18807464547287
X1097	19	57770012	58582769	436	-0.966360223681339
X1097	20	87700	8802000	1311	-1.05214983854199
X1097	20	8881600	31527718	1520	-1.90855801143279
X1097	20	31538200	31640082	25	-1.2303742900583
X1097	20	31643489	39018962	2129	-1.07556433781592
X1097	20	39021959	56004100	2171	-1.17295185711402
X1097	20	56248937	62964506	1106	-0.661969429643805
X1097	21	9548900	33436964	1139	-1.88345872579773
X1097	21	33450900	33962264	193	-1.11283911441331
X1097	21	34073800	44107400	1363	-1.80987116688449
X1097	21	44254700	46681100	911	-1.02407162800782
X1097	22	16136800	20450300	1025	-0.632019783954781
X1097	22	20450700	21975717	474	-0.9961681113363
X1097	22	22031005	28629498	1352	-1.19182071384562
X1097	22	28629800	29268419	121	-1.01548388120787
X1097	22	29272226	29354600	71	-0.504694856077367
X1097	22	29355000	42215383	3491	-1.0574971294687
X1097	22	42364959	42840900	137	-0.470551627903403
X1097	22	42847600	50219845	1211	-1.07661624042219
X1097	22	50220141	50571524	303	-0.858950388151579
X1097	22	50571683	50799100	136	-1.08221363187084
X1098	1	13200	930500	36	-0.808784576140407
X1098	1	931000	1671500	551	-0.717945509022057
X1098	1	1675500	26239900	5287	-0.870875784885171
X1098	1	26244100	86785100	8066	-0.948107030412908
X1098	1	86785200	87104500	23	-0.833208132803109
X1098	1	87132300	110018000	2018	-0.618417615520821
X1098	1	110018262	143450600	1660	-0.768853418088764
X1098	1	143498900	144955400	31	0.132165400808471
X1098	1	145103000	150159147	691	-0.876729075354023
X1098	1	150159476	152884900	1016	-0.0575122035239521
X1098	1	152909659	153003353	15	-0.758975939909379
X1098	1	153003465	162597900	3416	-0.869596629392479
X1098	1	162599280	163355400	86	0.240236028950027
X1098	1	164343000	248858642	10124	-0.934496892705648
X1098	2	14300	41947700	4151	-1.15593695733123
X1098	2	41952900	102815000	6015	-0.966414890154744
X1098	2	103494476	112080966	640	-1.41499640480633
X1098	2	112081400	241253500	14114	-0.96703835875459
X1098	3	197700	46676900	4635	-0.731483315675247
X1098	3	46677100	52732900	2698	-0.658780812764616
X1098	3	52737500	81743500	1923	-0.749996998738754
X1098	3	81761400	89479400	124	-1.38870327568092
X1098	3	90202400	116086700	1816	-0.962352054182356
X1098	3	116444811	197960581	8593	-0.761144780614227
X1098	4	53300	8612000	1764	-0.881640744474161
X1098	4	8612200	54295300	2366	-1.04769054788255
X1098	4	54658000	60922700	401	-0.87936817649947
X1098	4	61497400	65669600	96	-1.28200237681481
X1098	4	66094100	74756100	932	-0.808709995931877
X1098	4	74770100	190060200	7115	-1.1928529240575
X1098	5	140300	34821900	1866	-0.754896454013911
X1098	5	34823000	45695600	1076	-0.909160273758007
X1098	5	45696100	71497500	1339	-1.28618562670036
X1098	5	71501700	176348200	9273	-1.36132473039457
X1098	5	176348500	180902600	1268	-1.26933367267401
X1098	6	105900	350900	20	-1.04600868787761
X1098	6	351000	24596300	1584	-0.932694721643499
X1098	6	24596500	29003500	830	-0.744046936914413
X1098	6	29004100	50838100	5291	-0.873423741931551
X1098	6	50838200	65837500	980	-1.11892082385421
X1098	6	66093900	78714800	701	-1.37224662600906
X1098	6	78867600	170640300	7309	-1.11053820756721
X1098	7	19700	63088000	5192	-1.0681040593465
X1098	7	63113700	65692700	267	-0.830389364659357
X1098	7	65695100	77056700	1190	-0.661084640079608
X1098	7	77057800	99045700	1847	-0.8059575228733
X1098	7	99047700	102596300	1427	-0.686383109713309
X1098	7	102605800	139047751	3449	-0.776437821572834
X1098	7	139053488	158901900	2797	-0.590291011374529
X1098	7	158902400	159117500	43	-0.489233264039079
X1098	8	166700	37516900	2987	-0.458155859662559
X1098	8	37517000	142665282	7261	-0.665629456508849
X1098	8	142665522	145053900	1190	-0.454383502810318
X1098	9	12100	1057200	146	-1.12185517310434
X1098	9	2029100	5813000	366	-0.860041118613138
X1098	9	5823800	23764900	1006	-1.15664960326694
X1098	9	24543200	33037200	306	-1.65318367902007
X1098	9	33038900	65693400	1496	-1.33822944864248
X1098	9	65709100	69225500	94	-1.49154534260589
X1098	9	69226000	124021091	5295	-1.65624132387835
X1098	9	124021400	138177400	4451	-1.56911328685183
X1098	10	84800	42997600	3267	-0.76334374480763
X1098	10	43077300	50706800	1016	-1.31090383597961
X1098	10	50706900	76914100	2228	-1.60119712757754
X1098	10	76915000	133659700	6923	-1.32023326297611
X1098	11	134700	233600	44	-1.54539540108641
X1098	11	236000	1411600	768	-1.42209642801938
X1098	11	1436000	14590600	2496	-1.62709731932867
X1098	11	14610900	61303300	4568	-1.10918794103169
X1098	11	61303800	73970200	4435	-1.0144632266115
X1098	11	73975100	99844800	2071	-1.12858003678368
X1098	11	99845000	134487876	4548	-1.64124489875682
X1098	12	67000	7649500	1921	-0.243005092876251
X1098	12	7649700	26980500	2397	-0.119641848351441
X1098	12	26982700	38029700	749	-0.252278151289619
X1098	12	38085100	44884400	693	-0.803140777623435
X1098	12	44884500	59523600	4441	-0.588747665575946
X1098	12	59523900	133234600	8608	-0.778165193309796
X1098	13	19026200	83907300	3813	-1.65091340311083
X1098	13	85794000	114291623	1804	-2.07265150122616
X1098	13	114298714	114325100	12	-1.75140130800671
X1098	14	19096600	25431700	2148	-0.866015327328329
X1098	14	26447900	77769600	4952	-1.37991094810364
X1098	14	77819000	80743200	87	-2.15199312491974
X1098	14	80756900	106658177	3411	-1.34493118099194
X1098	14	106666170	106875100	54	-1.07096797579765
X1098	15	20003800	42583400	3190	-1.29126504603107
X1098	15	42585500	101782067	8788	-1.09253391615379
X1098	15	101805800	101922200	20	-1.30295507657985
X1098	16	60500	3285100	1895	-1.17152436387896
X1098	16	3285200	33732300	5140	-1.27603231739472
X1098	16	33734864	35269400	81	-1.22155052826742
X1098	16	46474500	90171600	6491	-1.60302306763788
X1098	17	72500	520000	32	-1.03511331981934
X1098	17	521700	16948968	4402	-0.866312194892147
X1098	17	16952200	19958145	1036	-0.59385721036088
X1098	17	19958300	27426007	286	-0.878104147588342
X1098	17	27426439	30184840	984	-0.663741584601849
X1098	17	30184996	33025800	640	-0.414272641716553
X1098	17	33026100	34155926	16	-0.673977285022534
X1098	17	34156400	35846968	392	-0.896784507785014
X1098	17	35855044	36196700	106	-0.36800932867543
X1098	17	36211200	39746834	985	-0.0224383521513761
X1098	17	39765700	40027676	115	-0.568420936411188
X1098	17	40028065	41382300	559	-0.629623276419536
X1098	17	41394000	44436700	1559	-1.10615242134737
X1098	17	44464300	45170000	264	-0.256247916876786
X1098	17	45230500	48430100	746	-1.1135751839944
X1098	17	48529659	49370810	239	-0.668908551861296
X1098	17	49372894	49848100	106	-1.11420471362108
X1098	17	49969600	51297800	621	-1.58371003717613
X1098	17	51490400	55822816	127	-2.68894378474775
X1098	17	56153500	57745387	153	-1.08979847610252
X1098	17	57839930	58255012	121	-0.381535059976493
X1098	17	58264922	59995936	455	-1.02587209542879
X1098	17	59998100	66198500	1185	-2.58563793980644
X1098	17	66212228	67218663	117	-1.69018406969311
X1098	17	67340900	67724230	34	-2.57770457588271
X1098	17	67726600	73743200	681	-1.62531948046752
X1098	17	73750340	81194195	2593	-1.10923129583143
X1098	18	47600	11893500	997	-1.11667123370779
X1098	18	11999116	77437000	3984	-1.65774463701537
X1098	19	107400	10858300	4530	-1.51718722455585
X1098	19	10860100	11041575	94	-0.409687396145144
X1098	19	11058220	12904716	963	-0.381180821882585
X1098	19	12918100	15619901	1128	-0.135958606739772
X1098	19	15622100	16101300	187	-0.328699228493779
X1098	19	16111900	18107800	1008	0.281541579479898
X1098	19	18121793	19233716	586	0.0467861029719889
X1098	19	19234000	19680300	272	0.00222090478877091
X1098	19	19711240	20258694	142	-0.767132271350399
X1098	19	20258944	22686800	427	-0.460263774513795
X1098	19	22754000	34942745	876	-0.98603614039187
X1098	19	34943400	36183600	822	-0.639032312306043
X1098	19	36194414	41294800	2120	-0.986794801419005
X1098	19	41301600	54574500	5915	-1.54728491049995
X1098	19	54574711	54747452	122	-1.51852362549383
X1098	19	54749000	54759019	11	-3.17724933181448
X1098	19	54760289	54783002	24	-1.9342703233437
X1098	19	54783479	54825100	30	-3.6544624872302
X1098	19	54832736	54874500	31	-1.58237291086234
X1098	19	54875300	58582769	1622	-1.55726488186776
X1098	20	87600	62964400	7989	-0.569295906602426
